attendance_id,student_id,school_id,date,status,attendance_rate,week_of_year
39154,151,3,2021-01-06,0,0.38,1
31063,120,2,2021-01-06,1,0.28,1
22972,89,2,2021-01-06,0,0.28,1
29758,115,2,2021-01-06,0,0.28,1
21667,84,2,2021-01-06,0,0.28,1
9400,37,1,2021-01-06,0,0.57,1
1309,6,1,2021-01-06,1,0.57,1
46723,180,3,2021-01-06,0,0.38,1
34978,135,3,2021-01-06,1,0.38,1
13837,54,1,2021-01-06,0,0.57,1
11749,46,1,2021-01-06,0,0.57,1
18535,72,2,2021-01-06,1,0.28,1
6268,25,1,2021-01-06,0,0.57,1
12271,48,1,2021-01-06,1,0.57,1
18796,73,2,2021-01-06,0,0.28,1
30019,116,2,2021-01-06,0,0.28,1
42547,164,3,2021-01-06,1,0.38,1
23233,90,2,2021-01-06,0,0.28,1
29497,114,2,2021-01-06,0,0.28,1
33673,130,3,2021-01-06,1,0.38,1
27931,108,2,2021-01-06,0,0.28,1
7312,29,1,2021-01-06,1,0.57,1
18013,70,2,2021-01-06,0,0.28,1
42286,163,3,2021-01-06,1,0.38,1
28714,111,2,2021-01-06,0,0.28,1
22189,86,2,2021-01-06,1,0.28,1
23755,92,2,2021-01-06,0,0.28,1
26887,104,2,2021-01-06,0,0.28,1
3658,15,1,2021-01-06,1,0.57,1
11488,45,1,2021-01-06,0,0.57,1
24799,96,2,2021-01-06,1,0.28,1
10705,42,1,2021-01-06,0,0.57,1
27409,106,2,2021-01-06,0,0.28,1
45940,177,3,2021-01-06,1,0.38,1
38893,150,3,2021-01-06,0,0.38,1
4702,19,1,2021-01-06,1,0.57,1
12793,50,1,2021-01-06,1,0.57,1
36022,139,3,2021-01-06,0,0.38,1
44374,171,3,2021-01-06,1,0.38,1
6790,27,1,2021-01-06,1,0.57,1
21406,83,2,2021-01-06,0,0.28,1
2092,9,1,2021-01-06,0,0.57,1
34717,134,3,2021-01-06,0,0.38,1
22711,88,2,2021-01-06,1,0.28,1
7573,30,1,2021-01-06,0,0.57,1
13315,52,1,2021-01-06,1,0.57,1
26104,101,2,2021-01-06,1,0.28,1
17230,67,2,2021-01-06,0,0.28,1
526,3,1,2021-01-06,1,0.57,1
44113,170,3,2021-01-06,0,0.38,1
33151,128,3,2021-01-06,0,0.38,1
24016,93,2,2021-01-06,0,0.28,1
34195,132,3,2021-01-06,0,0.38,1
39415,152,3,2021-01-06,0,0.38,1
36805,142,3,2021-01-06,0,0.38,1
8878,35,1,2021-01-06,1,0.57,1
14098,55,1,2021-01-06,0,0.57,1
42025,162,3,2021-01-06,0,0.38,1
26365,102,2,2021-01-06,0,0.28,1
43591,168,3,2021-01-06,0,0.38,1
38632,149,3,2021-01-06,1,0.38,1
9922,39,1,2021-01-06,1,0.57,1
36544,141,3,2021-01-06,0,0.38,1
19318,75,2,2021-01-06,1,0.28,1
25843,100,2,2021-01-06,0,0.28,1
10966,43,1,2021-01-06,1,0.57,1
18274,71,2,2021-01-06,1,0.28,1
16969,66,2,2021-01-06,0,0.28,1
35500,137,3,2021-01-06,1,0.38,1
22450,87,2,2021-01-06,0,0.28,1
30280,117,2,2021-01-06,0,0.28,1
39937,154,3,2021-01-06,1,0.38,1
28453,110,2,2021-01-06,1,0.28,1
3397,14,1,2021-01-06,1,0.57,1
39676,153,3,2021-01-06,0,0.38,1
31846,123,3,2021-01-06,0,0.38,1
38371,148,3,2021-01-06,0,0.38,1
4,1,1,2021-01-06,1,0.57,1
20362,79,2,2021-01-06,0,0.28,1
7834,31,1,2021-01-06,1,0.57,1
32890,127,3,2021-01-06,0,0.38,1
37327,144,3,2021-01-06,0,0.38,1
45157,174,3,2021-01-06,0,0.38,1
15142,59,1,2021-01-06,1,0.57,1
43852,169,3,2021-01-06,0,0.38,1
37588,145,3,2021-01-06,1,0.38,1
7574,30,1,2021-01-07,1,0.52,1
9923,39,1,2021-01-07,0,0.52,1
41243,159,3,2021-01-07,1,0.47,1
17753,69,2,2021-01-07,0,0.22,1
35762,138,3,2021-01-07,1,0.47,1
9140,36,1,2021-01-07,1,0.52,1
788,4,1,2021-01-07,1,0.52,1
45158,174,3,2021-01-07,1,0.47,1
11489,45,1,2021-01-07,0,0.52,1
32369,125,3,2021-01-07,1,0.47,1
24800,96,2,2021-01-07,1,0.22,1
42809,165,3,2021-01-07,1,0.47,1
15926,62,2,2021-01-07,0,0.22,1
6791,27,1,2021-01-07,1,0.52,1
24539,95,2,2021-01-07,1,0.22,1
26888,104,2,2021-01-07,0,0.22,1
1049,5,1,2021-01-07,0,0.52,1
37328,144,3,2021-01-07,1,0.47,1
41765,161,3,2021-01-07,1,0.47,1
37589,145,3,2021-01-07,1,0.47,1
10967,43,1,2021-01-07,0,0.52,1
2093,9,1,2021-01-07,1,0.52,1
2615,11,1,2021-01-07,0,0.52,1
21407,83,2,2021-01-07,0,0.22,1
22190,86,2,2021-01-07,0,0.22,1
16448,64,2,2021-01-07,0,0.22,1
42026,162,3,2021-01-07,0,0.47,1
22973,89,2,2021-01-07,0,0.22,1
20624,80,2,2021-01-07,0,0.22,1
28454,110,2,2021-01-07,0,0.22,1
16187,63,2,2021-01-07,0,0.22,1
12272,48,1,2021-01-07,1,0.52,1
23495,91,2,2021-01-07,1,0.22,1
32108,124,3,2021-01-07,1,0.47,1
35501,137,3,2021-01-07,1,0.47,1
31586,122,3,2021-01-07,0,0.47,1
25061,97,2,2021-01-07,0,0.22,1
31847,123,3,2021-01-07,1,0.47,1
1832,8,1,2021-01-07,0,0.52,1
4181,17,1,2021-01-07,0,0.52,1
8357,33,1,2021-01-07,0,0.52,1
7313,29,1,2021-01-07,0,0.52,1
33674,130,3,2021-01-07,0,0.47,1
46724,180,3,2021-01-07,0,0.47,1
13838,54,1,2021-01-07,0,0.52,1
19580,76,2,2021-01-07,0,0.22,1
2354,10,1,2021-01-07,1,0.52,1
44636,172,3,2021-01-07,0,0.47,1
42287,163,3,2021-01-07,0,0.47,1
34196,132,3,2021-01-07,0,0.47,1
42548,164,3,2021-01-07,0,0.47,1
15143,59,1,2021-01-07,1,0.52,1
266,2,1,2021-01-07,0,0.52,1
37067,143,3,2021-01-07,1,0.47,1
26627,103,2,2021-01-07,0,0.22,1
8879,35,1,2021-01-07,0,0.52,1
27149,105,2,2021-01-07,0,0.22,1
29759,115,2,2021-01-07,0,0.22,1
8618,34,1,2021-01-07,0,0.52,1
20102,78,2,2021-01-07,0,0.22,1
41504,160,3,2021-01-07,0,0.47,1
21146,82,2,2021-01-07,1,0.22,1
27671,107,2,2021-01-07,0,0.22,1
29237,113,2,2021-01-07,0,0.22,1
33935,131,3,2021-01-07,0,0.47,1
45680,176,3,2021-01-07,1,0.47,1
38633,149,3,2021-01-07,0,0.47,1
30281,117,2,2021-01-07,0,0.22,1
20363,79,2,2021-01-07,1,0.22,1
18275,71,2,2021-01-07,0,0.22,1
39416,152,3,2021-01-07,0,0.47,1
36545,141,3,2021-01-07,1,0.47,1
19319,75,2,2021-01-07,0,0.22,1
26366,102,2,2021-01-07,0,0.22,1
20885,81,2,2021-01-07,0,0.22,1
39677,153,3,2021-01-07,0,0.47,1
7835,31,1,2021-01-07,0,0.52,1
43592,168,3,2021-01-07,0,0.47,1
16970,66,2,2021-01-07,0,0.22,1
22451,87,2,2021-01-07,0,0.22,1
25844,100,2,2021-01-07,0,0.22,1
32891,127,3,2021-01-07,0,0.47,1
36806,142,3,2021-01-07,0,0.47,1
10445,41,1,2021-01-07,0,0.52,1
33413,129,3,2021-01-07,1,0.47,1
14360,56,1,2021-01-07,1,0.52,1
25583,99,2,2021-01-07,0,0.22,1
5747,23,1,2021-01-07,0,0.52,1
14882,58,1,2021-01-07,0,0.52,1
43853,169,3,2021-01-07,0,0.47,1
3137,13,1,2021-01-07,1,0.52,1
4964,20,1,2021-01-07,1,0.52,1
12011,47,1,2021-01-07,1,0.52,1
4442,18,1,2021-01-07,1,0.52,1
15404,60,1,2021-01-07,0,0.52,1
39938,154,3,2021-01-07,0,0.47,1
38372,148,3,2021-01-07,0,0.47,1
5,1,1,2021-01-07,0,0.52,1
3398,14,1,2021-01-07,1,0.52,1
24017,93,2,2021-01-07,0,0.22,1
36023,139,3,2021-01-07,0,0.47,1
17231,67,2,2021-01-07,0,0.22,1
13316,52,1,2021-01-07,1,0.52,1
22712,88,2,2021-01-07,1,0.22,1
26105,101,2,2021-01-07,1,0.22,1
12794,50,1,2021-01-07,0,0.52,1
44375,171,3,2021-01-07,1,0.47,1
527,3,1,2021-01-07,1,0.52,1
45941,177,3,2021-01-07,0,0.47,1
38894,150,3,2021-01-07,1,0.47,1
10706,42,1,2021-01-07,1,0.52,1
4703,19,1,2021-01-07,1,0.52,1
27410,106,2,2021-01-07,0,0.22,1
23756,92,2,2021-01-07,0,0.22,1
3659,15,1,2021-01-07,1,0.52,1
33152,128,3,2021-01-07,1,0.47,1
15665,61,2,2021-01-07,0,0.22,1
44114,170,3,2021-01-07,0,0.47,1
18014,70,2,2021-01-07,0,0.22,1
27932,108,2,2021-01-07,0,0.22,1
23234,90,2,2021-01-07,0,0.22,1
29498,114,2,2021-01-07,1,0.22,1
18536,72,2,2021-01-07,1,0.22,1
30020,116,2,2021-01-07,0,0.22,1
14099,55,1,2021-01-07,0,0.52,1
28715,111,2,2021-01-07,0,0.22,1
6269,25,1,2021-01-07,0,0.52,1
11750,46,1,2021-01-07,0,0.52,1
1310,6,1,2021-01-07,0,0.52,1
9401,37,1,2021-01-07,1,0.52,1
31064,120,2,2021-01-07,0,0.22,1
39155,151,3,2021-01-07,0,0.47,1
21668,84,2,2021-01-07,1,0.22,1
34979,135,3,2021-01-07,0,0.47,1
32630,126,3,2021-01-07,0,0.47,1
44897,173,3,2021-01-07,0,0.47,1
7052,28,1,2021-01-07,1,0.52,1
2876,12,1,2021-01-07,0,0.52,1
43331,167,3,2021-01-07,1,0.47,1
6530,26,1,2021-01-07,1,0.52,1
45419,175,3,2021-01-07,1,0.47,1
12533,49,1,2021-01-07,1,0.52,1
31325,121,3,2021-01-07,0,0.47,1
18797,73,2,2021-01-07,0,0.22,1
40721,157,3,2021-01-07,1,0.47,1
30803,119,2,2021-01-07,0,0.22,1
17492,68,2,2021-01-07,0,0.22,1
34718,134,3,2021-01-07,1,0.47,1
34457,133,3,2021-01-07,0,0.47,1
46463,179,3,2021-01-07,0,0.47,1
5225,21,1,2021-01-07,1,0.52,1
8096,32,1,2021-01-07,1,0.52,1
38111,147,3,2021-01-07,1,0.47,1
5486,22,1,2021-01-07,1,0.52,1
35240,136,3,2021-01-07,1,0.47,1
28976,112,2,2021-01-07,1,0.22,1
11228,44,1,2021-01-07,0,0.52,1
6008,24,1,2021-01-07,1,0.52,1
40982,158,3,2021-01-07,1,0.47,1
14621,57,1,2021-01-07,0,0.52,1
24278,94,2,2021-01-07,0,0.22,1
25322,98,2,2021-01-07,0,0.22,1
43070,166,3,2021-01-07,1,0.47,1
37850,146,3,2021-01-07,1,0.47,1
21929,85,2,2021-01-07,0,0.22,1
10184,40,1,2021-01-07,0,0.52,1
36284,140,3,2021-01-07,1,0.47,1
9662,38,1,2021-01-07,1,0.52,1
1571,7,1,2021-01-07,0,0.52,1
13577,53,1,2021-01-07,1,0.52,1
46202,178,3,2021-01-07,0,0.47,1
3920,16,1,2021-01-07,1,0.52,1
16709,65,2,2021-01-07,0,0.22,1
13055,51,1,2021-01-07,1,0.52,1
30542,118,2,2021-01-07,1,0.22,1
28193,109,2,2021-01-07,0,0.22,1
40460,156,3,2021-01-07,0,0.47,1
19841,77,2,2021-01-07,1,0.22,1
19058,74,2,2021-01-07,0,0.22,1
40199,155,3,2021-01-07,0,0.47,1
1050,5,1,2021-01-08,1,0.45,1
14622,57,1,2021-01-08,0,0.45,1
31065,120,2,2021-01-08,0,0.42,1
10185,40,1,2021-01-08,0,0.45,1
42810,165,3,2021-01-08,0,0.37,1
13056,51,1,2021-01-08,1,0.45,1
10446,41,1,2021-01-08,0,0.45,1
22191,86,2,2021-01-08,1,0.42,1
35241,136,3,2021-01-08,1,0.37,1
27933,108,2,2021-01-08,1,0.42,1
20103,78,2,2021-01-08,0,0.42,1
18015,70,2,2021-01-08,0,0.42,1
8880,35,1,2021-01-08,1,0.45,1
26889,104,2,2021-01-08,0,0.42,1
20625,80,2,2021-01-08,0,0.42,1
15666,61,2,2021-01-08,0,0.42,1
46464,179,3,2021-01-08,1,0.37,1
44115,170,3,2021-01-08,1,0.37,1
1833,8,1,2021-01-08,0,0.45,1
12795,50,1,2021-01-08,1,0.45,1
43071,166,3,2021-01-08,0,0.37,1
44376,171,3,2021-01-08,0,0.37,1
24279,94,2,2021-01-08,1,0.42,1
23757,92,2,2021-01-08,0,0.42,1
5748,23,1,2021-01-08,0,0.45,1
43593,168,3,2021-01-08,1,0.37,1
15405,60,1,2021-01-08,0,0.45,1
21147,82,2,2021-01-08,0,0.42,1
31587,122,3,2021-01-08,0,0.37,1
37068,143,3,2021-01-08,0,0.37,1
10968,43,1,2021-01-08,0,0.45,1
36546,141,3,2021-01-08,1,0.37,1
37329,144,3,2021-01-08,0,0.37,1
35502,137,3,2021-01-08,0,0.37,1
43332,167,3,2021-01-08,1,0.37,1
20886,81,2,2021-01-08,1,0.42,1
5226,21,1,2021-01-08,0,0.45,1
11490,45,1,2021-01-08,1,0.45,1
22452,87,2,2021-01-08,1,0.42,1
19842,77,2,2021-01-08,0,0.42,1
7836,31,1,2021-01-08,1,0.45,1
6,1,1,2021-01-08,1,0.45,1
19581,76,2,2021-01-08,1,0.42,1
42549,164,3,2021-01-08,1,0.37,1
33936,131,3,2021-01-08,0,0.37,1
1311,6,1,2021-01-08,0,0.45,1
36807,142,3,2021-01-08,0,0.37,1
29499,114,2,2021-01-08,0,0.42,1
14100,55,1,2021-01-08,0,0.45,1
267,2,1,2021-01-08,0,0.45,1
30804,119,2,2021-01-08,1,0.42,1
8358,33,1,2021-01-08,1,0.45,1
44637,172,3,2021-01-08,0,0.37,1
15927,62,2,2021-01-08,1,0.42,1
31326,121,3,2021-01-08,0,0.37,1
24540,95,2,2021-01-08,0,0.42,1
24018,93,2,2021-01-08,0,0.42,1
43854,169,3,2021-01-08,0,0.37,1
7053,28,1,2021-01-08,1,0.45,1
1572,7,1,2021-01-08,1,0.45,1
4443,18,1,2021-01-08,0,0.45,1
34719,134,3,2021-01-08,0,0.37,1
2094,9,1,2021-01-08,0,0.45,1
8097,32,1,2021-01-08,1,0.45,1
2877,12,1,2021-01-08,1,0.45,1
36285,140,3,2021-01-08,1,0.37,1
40461,156,3,2021-01-08,1,0.37,1
46203,178,3,2021-01-08,0,0.37,1
13578,53,1,2021-01-08,0,0.45,1
3921,16,1,2021-01-08,1,0.45,1
45420,175,3,2021-01-08,0,0.37,1
16710,65,2,2021-01-08,0,0.42,1
40200,155,3,2021-01-08,1,0.37,1
19059,74,2,2021-01-08,1,0.42,1
32631,126,3,2021-01-08,1,0.37,1
33414,129,3,2021-01-08,0,0.37,1
14361,56,1,2021-01-08,0,0.45,1
25584,99,2,2021-01-08,0,0.42,1
4965,20,1,2021-01-08,1,0.45,1
30543,118,2,2021-01-08,1,0.42,1
12534,49,1,2021-01-08,1,0.45,1
44898,173,3,2021-01-08,0,0.37,1
9663,38,1,2021-01-08,1,0.45,1
9141,36,1,2021-01-08,1,0.45,1
2616,11,1,2021-01-08,1,0.45,1
789,4,1,2021-01-08,0,0.45,1
32370,125,3,2021-01-08,0,0.37,1
21930,85,2,2021-01-08,0,0.42,1
37851,146,3,2021-01-08,0,0.37,1
25323,98,2,2021-01-08,1,0.42,1
40983,158,3,2021-01-08,0,0.37,1
6009,24,1,2021-01-08,1,0.45,1
11229,44,1,2021-01-08,0,0.45,1
28977,112,2,2021-01-08,0,0.42,1
5487,22,1,2021-01-08,1,0.45,1
38112,147,3,2021-01-08,1,0.37,1
34458,133,3,2021-01-08,0,0.37,1
17493,68,2,2021-01-08,1,0.42,1
40722,157,3,2021-01-08,0,0.37,1
18798,73,2,2021-01-08,0,0.42,1
3138,13,1,2021-01-08,0,0.45,1
41244,159,3,2021-01-08,0,0.37,1
14883,58,1,2021-01-08,0,0.45,1
12012,47,1,2021-01-08,0,0.45,1
11751,46,1,2021-01-08,0,0.45,1
9402,37,1,2021-01-08,0,0.45,1
39156,151,3,2021-01-08,0,0.37,1
21669,84,2,2021-01-08,0,0.42,1
28716,111,2,2021-01-08,1,0.42,1
17232,67,2,2021-01-08,0,0.42,1
528,3,1,2021-01-08,0,0.45,1
34980,135,3,2021-01-08,0,0.37,1
13317,52,1,2021-01-08,1,0.45,1
26106,101,2,2021-01-08,1,0.42,1
45942,177,3,2021-01-08,1,0.37,1
33153,128,3,2021-01-08,0,0.37,1
38895,150,3,2021-01-08,1,0.37,1
10707,42,1,2021-01-08,1,0.45,1
27411,106,2,2021-01-08,1,0.42,1
3660,15,1,2021-01-08,0,0.45,1
22713,88,2,2021-01-08,1,0.42,1
6270,25,1,2021-01-08,0,0.45,1
30021,116,2,2021-01-08,0,0.42,1
18537,72,2,2021-01-08,0,0.42,1
28194,109,2,2021-01-08,0,0.42,1
39939,154,3,2021-01-08,1,0.37,1
38373,148,3,2021-01-08,0,0.37,1
16971,66,2,2021-01-08,1,0.42,1
25845,100,2,2021-01-08,0,0.42,1
32892,127,3,2021-01-08,1,0.37,1
39678,153,3,2021-01-08,1,0.37,1
26367,102,2,2021-01-08,0,0.42,1
19320,75,2,2021-01-08,0,0.42,1
39417,152,3,2021-01-08,1,0.37,1
18276,71,2,2021-01-08,1,0.42,1
20364,79,2,2021-01-08,1,0.42,1
30282,117,2,2021-01-08,1,0.42,1
38634,149,3,2021-01-08,1,0.37,1
3399,14,1,2021-01-08,1,0.45,1
36024,139,3,2021-01-08,1,0.37,1
23235,90,2,2021-01-08,1,0.42,1
45681,176,3,2021-01-08,0,0.37,1
16449,64,2,2021-01-08,1,0.42,1
6531,26,1,2021-01-08,0,0.45,1
34197,132,3,2021-01-08,0,0.37,1
29760,115,2,2021-01-08,0,0.42,1
13839,54,1,2021-01-08,1,0.45,1
22974,89,2,2021-01-08,0,0.42,1
25062,97,2,2021-01-08,0,0.42,1
4182,17,1,2021-01-08,0,0.45,1
35763,138,3,2021-01-08,0,0.37,1
12273,48,1,2021-01-08,0,0.45,1
7314,29,1,2021-01-08,0,0.45,1
31848,123,3,2021-01-08,0,0.37,1
27150,105,2,2021-01-08,1,0.42,1
42027,162,3,2021-01-08,1,0.37,1
29238,113,2,2021-01-08,1,0.42,1
27672,107,2,2021-01-08,0,0.42,1
15144,59,1,2021-01-08,1,0.45,1
2355,10,1,2021-01-08,0,0.45,1
17754,69,2,2021-01-08,0,0.42,1
41766,161,3,2021-01-08,0,0.37,1
9924,39,1,2021-01-08,1,0.45,1
24801,96,2,2021-01-08,0,0.42,1
37590,145,3,2021-01-08,0,0.37,1
16188,63,2,2021-01-08,0,0.42,1
23496,91,2,2021-01-08,0,0.42,1
46725,180,3,2021-01-08,0,0.37,1
4704,19,1,2021-01-08,0,0.45,1
45159,174,3,2021-01-08,0,0.37,1
28455,110,2,2021-01-08,1,0.42,1
41505,160,3,2021-01-08,0,0.37,1
7575,30,1,2021-01-08,1,0.45,1
42288,163,3,2021-01-08,0,0.37,1
26628,103,2,2021-01-08,0,0.42,1
6792,27,1,2021-01-08,0,0.45,1
21408,83,2,2021-01-08,0,0.42,1
8619,34,1,2021-01-08,0,0.45,1
32109,124,3,2021-01-08,1,0.37,1
33675,130,3,2021-01-08,0,0.37,1
38374,148,3,2021-01-11,0,0.35,2
18016,70,2,2021-01-11,0,0.22,2
37330,144,3,2021-01-11,0,0.35,2
39418,152,3,2021-01-11,1,0.35,2
33154,128,3,2021-01-11,0,0.35,2
18277,71,2,2021-01-11,0,0.22,2
19060,74,2,2021-01-11,0,0.22,2
38896,150,3,2021-01-11,0,0.35,2
36547,141,3,2021-01-11,0,0.35,2
20887,81,2,2021-01-11,1,0.22,2
19321,75,2,2021-01-11,0,0.22,2
46726,180,3,2021-01-11,0,0.35,2
22453,87,2,2021-01-11,0,0.22,2
26368,102,2,2021-01-11,0,0.22,2
32893,127,3,2021-01-11,0,0.35,2
42028,162,3,2021-01-11,0,0.35,2
23758,92,2,2021-01-11,0,0.22,2
7837,31,1,2021-01-11,0,0.45,2
43594,168,3,2021-01-11,0,0.35,2
13318,52,1,2021-01-11,0,0.45,2
25846,100,2,2021-01-11,0,0.22,2
16972,66,2,2021-01-11,0,0.22,2
6793,27,1,2021-01-11,0,0.45,2
2095,9,1,2021-01-11,0,0.45,2
9925,39,1,2021-01-11,0,0.45,2
39679,153,3,2021-01-11,0,0.35,2
17233,67,2,2021-01-11,0,0.22,2
42550,164,3,2021-01-11,1,0.35,2
22192,86,2,2021-01-11,0,0.22,2
21670,84,2,2021-01-11,0,0.22,2
39157,151,3,2021-01-11,0,0.35,2
28717,111,2,2021-01-11,0,0.22,2
31066,120,2,2021-01-11,0,0.22,2
13840,54,1,2021-01-11,1,0.45,2
9403,37,1,2021-01-11,0,0.45,2
11752,46,1,2021-01-11,0,0.45,2
19582,76,2,2021-01-11,1,0.22,2
33676,130,3,2021-01-11,0,0.35,2
1312,6,1,2021-01-11,1,0.45,2
29500,114,2,2021-01-11,0,0.22,2
14101,55,1,2021-01-11,0,0.45,2
31849,123,3,2021-01-11,0,0.35,2
44116,170,3,2021-01-11,0,0.35,2
42289,163,3,2021-01-11,0,0.35,2
24541,95,2,2021-01-11,1,0.22,2
6271,25,1,2021-01-11,1,0.45,2
21409,83,2,2021-01-11,0,0.22,2
12274,48,1,2021-01-11,0,0.45,2
26107,101,2,2021-01-11,0,0.22,2
36025,139,3,2021-01-11,0,0.35,2
26890,104,2,2021-01-11,0,0.22,2
38635,149,3,2021-01-11,1,0.35,2
28195,109,2,2021-01-11,0,0.22,2
3400,14,1,2021-01-11,1,0.45,2
24019,93,2,2021-01-11,1,0.22,2
43855,169,3,2021-01-11,1,0.35,2
12796,50,1,2021-01-11,0,0.45,2
35503,137,3,2021-01-11,0,0.35,2
5749,23,1,2021-01-11,1,0.45,2
36808,142,3,2021-01-11,0,0.35,2
28978,112,2,2021-01-11,0,0.22,2
37069,143,3,2021-01-11,1,0.35,2
8881,35,1,2021-01-11,0,0.45,2
38113,147,3,2021-01-11,1,0.35,2
34459,133,3,2021-01-11,0,0.35,2
35764,138,3,2021-01-11,1,0.35,2
17494,68,2,2021-01-11,0,0.22,2
25063,97,2,2021-01-11,1,0.22,2
31588,122,3,2021-01-11,0,0.35,2
12535,49,1,2021-01-11,1,0.45,2
10186,40,1,2021-01-11,0,0.45,2
31327,121,3,2021-01-11,1,0.35,2
8359,33,1,2021-01-11,0,0.45,2
6532,26,1,2021-01-11,1,0.45,2
18799,73,2,2021-01-11,0,0.22,2
11230,44,1,2021-01-11,0,0.45,2
6010,24,1,2021-01-11,1,0.45,2
40984,158,3,2021-01-11,0,0.35,2
25324,98,2,2021-01-11,0,0.22,2
16450,64,2,2021-01-11,0,0.22,2
41245,159,3,2021-01-11,0,0.35,2
26629,103,2,2021-01-11,0,0.22,2
15928,62,2,2021-01-11,0,0.22,2
2617,11,1,2021-01-11,0,0.45,2
9142,36,1,2021-01-11,1,0.45,2
28456,110,2,2021-01-11,1,0.22,2
9664,38,1,2021-01-11,1,0.45,2
21931,85,2,2021-01-11,0,0.22,2
41506,160,3,2021-01-11,0,0.35,2
32371,125,3,2021-01-11,0,0.35,2
21148,82,2,2021-01-11,1,0.22,2
37852,146,3,2021-01-11,1,0.35,2
43072,166,3,2021-01-11,0,0.35,2
24280,94,2,2021-01-11,1,0.22,2
32110,124,3,2021-01-11,0,0.35,2
4444,18,1,2021-01-11,0,0.45,2
7,1,1,2021-01-11,1,0.45,2
4183,17,1,2021-01-11,1,0.45,2
43333,167,3,2021-01-11,0,0.35,2
2356,10,1,2021-01-11,1,0.45,2
33415,129,3,2021-01-11,1,0.35,2
7054,28,1,2021-01-11,0,0.45,2
32632,126,3,2021-01-11,0,0.35,2
42811,165,3,2021-01-11,1,0.35,2
25585,99,2,2021-01-11,0,0.22,2
4966,20,1,2021-01-11,1,0.45,2
41767,161,3,2021-01-11,1,0.35,2
16189,63,2,2021-01-11,0,0.22,2
34198,132,3,2021-01-11,0,0.35,2
3139,13,1,2021-01-11,0,0.45,2
17755,69,2,2021-01-11,0,0.22,2
37591,145,3,2021-01-11,0,0.35,2
24802,96,2,2021-01-11,0,0.22,2
39940,154,3,2021-01-11,0,0.35,2
20626,80,2,2021-01-11,0,0.22,2
40201,155,3,2021-01-11,0,0.35,2
27673,107,2,2021-01-11,0,0.22,2
16711,65,2,2021-01-11,0,0.22,2
33937,131,3,2021-01-11,0,0.35,2
27151,105,2,2021-01-11,1,0.22,2
2878,12,1,2021-01-11,1,0.45,2
1834,8,1,2021-01-11,0,0.45,2
11491,45,1,2021-01-11,0,0.45,2
13057,51,1,2021-01-11,0,0.45,2
8098,32,1,2021-01-11,1,0.45,2
36286,140,3,2021-01-11,1,0.35,2
3922,16,1,2021-01-11,1,0.45,2
19843,77,2,2021-01-11,0,0.22,2
15667,61,2,2021-01-11,0,0.22,2
5227,21,1,2021-01-11,0,0.45,2
1573,7,1,2021-01-11,0,0.45,2
27412,106,2,2021-01-11,1,0.22,2
13579,53,1,2021-01-11,1,0.45,2
29239,113,2,2021-01-11,1,0.22,2
40462,156,3,2021-01-11,1,0.35,2
3661,15,1,2021-01-11,1,0.45,2
40723,157,3,2021-01-11,1,0.35,2
4705,19,1,2021-01-11,1,0.45,2
20104,78,2,2021-01-11,0,0.22,2
23497,91,2,2021-01-11,1,0.22,2
14623,57,1,2021-01-11,0,0.45,2
34981,135,3,2021-01-11,1,0.35,2
46465,179,3,2021-01-11,0,0.35,2
30022,116,2,2021-01-11,0,0.22,2
29761,115,2,2021-01-11,0,0.22,2
14362,56,1,2021-01-11,0,0.45,2
5488,22,1,2021-01-11,0,0.45,2
45421,175,3,2021-01-11,0,0.35,2
12013,47,1,2021-01-11,0,0.45,2
27934,108,2,2021-01-11,0,0.22,2
1051,5,1,2021-01-11,1,0.45,2
10969,43,1,2021-01-11,0,0.45,2
44638,172,3,2021-01-11,1,0.35,2
7576,30,1,2021-01-11,1,0.45,2
23236,90,2,2021-01-11,0,0.22,2
45943,177,3,2021-01-11,1,0.35,2
20365,79,2,2021-01-11,0,0.22,2
10447,41,1,2021-01-11,1,0.45,2
44899,173,3,2021-01-11,0,0.35,2
15406,60,1,2021-01-11,1,0.45,2
22975,89,2,2021-01-11,0,0.22,2
14884,58,1,2021-01-11,0,0.45,2
46204,178,3,2021-01-11,1,0.35,2
7315,29,1,2021-01-11,1,0.45,2
34720,134,3,2021-01-11,0,0.35,2
268,2,1,2021-01-11,0,0.45,2
10708,42,1,2021-01-11,0,0.45,2
44377,171,3,2021-01-11,0,0.35,2
790,4,1,2021-01-11,0,0.45,2
22714,88,2,2021-01-11,0,0.22,2
45160,174,3,2021-01-11,1,0.35,2
45682,176,3,2021-01-11,0,0.35,2
529,3,1,2021-01-11,0,0.45,2
35242,136,3,2021-01-11,1,0.35,2
30805,119,2,2021-01-11,0,0.22,2
18538,72,2,2021-01-11,1,0.22,2
30283,117,2,2021-01-11,0,0.22,2
30544,118,2,2021-01-11,0,0.22,2
15145,59,1,2021-01-11,1,0.45,2
8620,34,1,2021-01-11,1,0.45,2
26891,104,2,2021-01-12,0,0.35,2
21410,83,2,2021-01-12,1,0.35,2
28457,110,2,2021-01-12,0,0.35,2
45944,177,3,2021-01-12,1,0.45,2
24020,93,2,2021-01-12,0,0.35,2
14102,55,1,2021-01-12,0,0.5,2
33677,130,3,2021-01-12,0,0.45,2
39680,153,3,2021-01-12,0,0.45,2
6011,24,1,2021-01-12,1,0.5,2
