meal_id,school_id,menu,date,meal_quality_score,remarks,preparation_time,cooking_temperature,serving_temperature,calories,meal_wastage,weather_conditions,is_wastage_high,cooking_serving_diff,calories_per_meal,weather_conditions_encoded,menu_Chapati & Vegetables,menu_Idli & Sambar,menu_Khichdi,menu_Pulao,menu_Rice & Dal
722,3,Rice & Dal,2021-06-20,8.62,Average,106,87.16,66.96,243.93,1,Hot,0,20.200000000000003,28.298143851508122,1,False,False,False,False,True
723,3,Chapati & Vegetables,2021-12-13,7.9,Poor,33,66.93,70.83,281.71,3,Cold,0,-3.8999999999999915,35.65949367088607,0,True,False,False,False,False
724,3,Rice & Dal,2021-03-11,6.76,Good,34,88.51,50.49,429.99,1,Warm,0,38.02,63.607988165680474,3,False,False,False,False,True
725,3,Khichdi,2021-03-15,7.01,Poor,48,83.45,69.72,357.1,2,Warm,0,13.730000000000004,50.941512125534956,3,False,False,True,False,False
726,3,Idli & Sambar,2021-08-23,8.86,No Remarks,60,75.55,59.22,352.36,7,Hot,0,16.33,39.76975169300226,1,False,True,False,False,False
727,3,Chapati & Vegetables,2021-05-01,6.57,No Remarks,30,87.6,72.33,281.29,2,Warm,0,15.269999999999996,42.81430745814308,3,True,False,False,False,False
728,3,Pulao,2021-06-08,6.67,Average,85,69.46,74.83,235.4,2,Hot,0,-5.3700000000000045,35.292353823088455,1,False,False,False,True,False
729,3,Rice & Dal,2021-10-06,6.04,No Remarks,100,69.23,71.58,430.41,2,Rainy,0,-2.3499999999999943,71.25993377483444,2,False,False,False,False,True
730,3,Rice & Dal,2021-04-04,8.91,Poor,64,87.43,53.19,409.25,0,Warm,0,34.24000000000001,45.931537598204265,3,False,False,False,False,True
731,3,Chapati & Vegetables,2021-02-11,6.85,Average,108,76.84,68.68,417.46,3,Cold,0,8.159999999999997,60.943065693430654,0,True,False,False,False,False
732,3,Idli & Sambar,2021-01-18,6.87,Poor,94,82.58,58.98,488.0,0,Cold,0,23.6,71.0334788937409,0,False,True,False,False,False
733,3,Pulao,2021-08-25,6.71,Poor,74,69.35,74.2,341.05,4,Hot,0,-4.8500000000000085,50.827123695976155,1,False,False,False,True,False
734,3,Khichdi,2021-07-22,7.09,No Remarks,93,75.74,51.95,390.15,4,Hot,0,23.789999999999992,55.02820874471086,1,False,False,True,False,False
735,3,Rice & Dal,2021-01-08,8.4,Poor,120,79.31,64.86,428.88,4,Cold,0,14.450000000000003,51.05714285714286,0,False,False,False,False,True
736,3,Khichdi,2021-11-01,7.72,Average,95,76.44,62.43,330.08,2,Rainy,0,14.009999999999998,42.75647668393783,2,False,False,True,False,False
737,3,Idli & Sambar,2021-10-12,7.96,Poor,119,75.2,56.93,334.18,3,Rainy,0,18.270000000000003,41.982412060301506,2,False,True,False,False,False
738,3,Pulao,2021-01-16,8.19,Average,89,71.65,64.48,235.73,3,Cold,0,7.170000000000002,28.782661782661783,0,False,False,False,True,False
739,3,Chapati & Vegetables,2021-12-12,8.38,Average,51,64.03,70.93,324.35,0,Cold,0,-6.900000000000006,38.70525059665871,0,True,False,False,False,False
740,3,Khichdi,2021-11-27,8.65,No Remarks,90,79.16,68.01,334.63,8,Rainy,0,11.149999999999991,38.685549132947976,2,False,False,True,False,False
741,3,Chapati & Vegetables,2021-05-02,6.82,No Remarks,39,78.29,64.55,413.13,4,Warm,0,13.740000000000009,60.576246334310845,3,True,False,False,False,False
742,3,Pulao,2021-01-12,6.48,No Remarks,109,78.58,58.75,381.24,0,Cold,0,19.83,58.83333333333333,0,False,False,False,True,False
743,3,Idli & Sambar,2021-08-14,7.09,Good,98,75.13,50.18,312.03,5,Hot,0,24.949999999999996,44.0098730606488,1,False,True,False,False,False
744,3,Chapati & Vegetables,2021-09-10,7.11,No Remarks,111,63.98,71.36,226.29,8,Rainy,0,-7.380000000000003,31.82700421940928,2,True,False,False,False,False
745,3,Khichdi,2021-12-19,8.04,Poor,81,81.76,70.37,297.46,4,Cold,0,11.39,36.99751243781095,0,False,False,True,False,False
746,3,Pulao,2021-06-21,6.02,No Remarks,60,69.68,60.76,343.63,0,Hot,0,8.920000000000009,57.08139534883721,1,False,False,False,True,False
747,3,Pulao,2021-07-23,7.18,Average,76,77.91,74.53,413.62,9,Hot,1,3.3799999999999955,57.60724233983287,1,False,False,False,True,False
748,3,Rice & Dal,2021-10-09,7.09,Poor,64,77.33,59.31,468.67,1,Rainy,0,18.019999999999996,66.10296191819464,2,False,False,False,False,True
749,3,Pulao,2021-06-08,7.09,Poor,100,61.65,70.79,274.22,8,Hot,0,-9.140000000000008,38.677009873060655,1,False,False,False,True,False
750,3,Pulao,2021-03-28,8.05,Average,82,78.86,72.45,496.73,3,Warm,0,6.409999999999997,61.705590062111796,3,False,False,False,True,False
751,3,Chapati & Vegetables,2021-05-15,9.23,Average,108,68.79,73.82,208.41,0,Warm,0,-5.029999999999987,22.579631635969662,3,True,False,False,False,False
752,3,Idli & Sambar,2021-07-28,7.31,Good,80,72.95,66.2,402.01,5,Hot,0,6.75,54.99452804377565,1,False,True,False,False,False
753,3,Idli & Sambar,2021-11-08,6.56,Poor,46,82.8,70.29,449.89,6,Rainy,0,12.509999999999991,68.58079268292683,2,False,True,False,False,False
754,3,Idli & Sambar,2021-09-18,8.34,Average,107,88.2,73.0,402.81,10,Rainy,1,15.200000000000003,48.298561151079134,2,False,True,False,False,False
755,3,Idli & Sambar,2021-05-15,9.01,Good,42,66.13,62.99,251.47,0,Warm,0,3.1399999999999935,27.91009988901221,3,False,True,False,False,False
756,3,Rice & Dal,2021-01-15,5.6,Good,80,77.95,57.88,386.91,2,Cold,0,20.07,69.09107142857144,0,False,False,False,False,True
757,3,Rice & Dal,2021-06-17,7.16,No Remarks,115,70.95,54.38,389.88,1,Hot,0,16.57,54.452513966480446,1,False,False,False,False,True
758,3,Rice & Dal,2021-02-19,6.5,Average,32,60.71,59.86,404.31,5,Cold,0,0.8500000000000014,62.20153846153846,0,False,False,False,False,True
759,3,Rice & Dal,2021-01-03,7.17,Good,120,83.66,72.36,268.48,2,Cold,0,11.299999999999997,37.44490934449094,0,False,False,False,False,True
760,3,Idli & Sambar,2021-12-02,8.33,No Remarks,116,62.64,53.51,361.26,0,Cold,0,9.130000000000003,43.36854741896759,0,False,True,False,False,False
761,3,Khichdi,2021-11-19,9.01,Average,106,71.48,72.86,393.34,1,Rainy,0,-1.3799999999999955,43.65593784683685,2,False,False,True,False,False
762,3,Khichdi,2021-05-04,7.64,Poor,66,84.04,69.49,407.33,4,Warm,0,14.550000000000011,53.31544502617801,3,False,False,True,False,False
763,3,Idli & Sambar,2021-05-22,6.61,No Remarks,93,84.88,58.34,425.16,1,Warm,0,26.539999999999992,64.32072617246597,3,False,True,False,False,False
764,3,Khichdi,2021-02-03,6.71,No Remarks,44,85.32,56.03,368.67,1,Cold,0,29.289999999999992,54.94336810730254,0,False,False,True,False,False
765,3,Idli & Sambar,2021-10-07,7.06,Good,116,84.35,71.66,459.17,8,Rainy,0,12.689999999999998,65.03824362606233,2,False,True,False,False,False
766,3,Rice & Dal,2021-11-03,6.63,Good,57,68.44,66.46,245.45,1,Rainy,0,1.980000000000004,37.0211161387632,2,False,False,False,False,True
767,3,Khichdi,2021-04-25,6.18,Poor,110,87.5,62.32,234.17,3,Warm,0,25.18,37.8915857605178,3,False,False,True,False,False
768,3,Chapati & Vegetables,2021-09-27,7.45,No Remarks,66,79.82,57.11,412.97,3,Rainy,0,22.709999999999994,55.432214765100674,2,True,False,False,False,False
769,3,Idli & Sambar,2021-04-05,7.25,No Remarks,113,85.07,61.75,491.09,1,Warm,0,23.319999999999993,67.73655172413793,3,False,True,False,False,False
770,3,Idli & Sambar,2021-06-05,6.86,Good,83,62.32,60.02,217.38,3,Hot,0,2.299999999999997,31.68804664723032,1,False,True,False,False,False
771,3,Chapati & Vegetables,2021-06-19,5.47,No Remarks,115,85.86,63.22,208.18,7,Hot,0,22.64,38.05850091407679,1,True,False,False,False,False
772,3,Rice & Dal,2021-08-21,9.58,Poor,110,80.42,50.42,296.29,4,Hot,0,30.0,30.927974947807936,1,False,False,False,False,True
773,3,Idli & Sambar,2021-06-02,7.79,Good,96,84.77,53.74,250.9,10,Hot,1,31.029999999999994,32.207958921694484,1,False,True,False,False,False
774,3,Chapati & Vegetables,2021-07-16,6.94,Poor,70,75.17,73.74,417.12,9,Hot,1,1.4300000000000068,60.10374639769452,1,True,False,False,False,False
775,3,Idli & Sambar,2021-05-23,7.25,No Remarks,30,78.74,58.84,383.76,0,Warm,0,19.89999999999999,52.93241379310345,3,False,True,False,False,False
776,3,Khichdi,2021-03-28,8.4,No Remarks,67,79.9,70.09,425.31,1,Warm,0,9.810000000000002,50.63214285714285,3,False,False,True,False,False
777,3,Pulao,2021-03-12,8.79,No Remarks,34,63.59,64.08,398.9,3,Warm,0,-0.4899999999999949,45.381114903299206,3,False,False,False,True,False
778,3,Chapati & Vegetables,2021-10-02,9.8,Good,65,60.58,60.64,397.0,2,Rainy,0,-0.060000000000002274,40.51020408163265,2,True,False,False,False,False
779,3,Chapati & Vegetables,2021-12-18,6.66,Good,109,61.58,71.97,318.85,2,Cold,0,-10.39,47.87537537537538,0,True,False,False,False,False
780,3,Khichdi,2021-09-01,7.66,No Remarks,100,89.65,71.64,256.91,3,Rainy,0,18.010000000000005,33.53916449086162,2,False,False,True,False,False
781,3,Chapati & Vegetables,2021-02-23,7.04,Average,57,64.73,56.45,339.91,3,Cold,0,8.280000000000001,48.28267045454546,0,True,False,False,False,False
782,3,Idli & Sambar,2021-01-09,8.59,Good,81,81.09,70.45,250.95,5,Cold,0,10.64,29.214202561117578,0,False,True,False,False,False
783,3,Idli & Sambar,2021-08-01,7.38,Average,71,64.59,62.27,212.7,5,Hot,0,2.3200000000000003,28.821138211382113,1,False,True,False,False,False
784,3,Chapati & Vegetables,2021-04-28,9.12,No Remarks,84,68.19,56.77,422.93,5,Warm,0,11.419999999999995,46.37390350877193,3,True,False,False,False,False
785,3,Chapati & Vegetables,2021-11-19,9.42,Average,93,81.92,61.92,209.62,0,Rainy,0,20.0,22.252653927813164,2,True,False,False,False,False
786,3,Chapati & Vegetables,2021-12-27,8.15,Good,83,76.0,61.64,241.72,3,Cold,0,14.36,29.65889570552147,0,True,False,False,False,False
787,3,Pulao,2021-02-04,7.76,Average,43,84.9,57.94,268.31,2,Cold,0,26.960000000000008,34.576030927835056,0,False,False,False,True,False
788,3,Rice & Dal,2021-08-05,7.51,Good,112,67.28,66.05,343.6,3,Hot,0,1.230000000000004,45.752330226364855,1,False,False,False,False,True
789,3,Chapati & Vegetables,2021-12-23,8.15,Average,97,76.3,61.53,320.83,5,Cold,0,14.769999999999996,39.36564417177914,0,True,False,False,False,False
790,3,Rice & Dal,2021-12-18,5.8,No Remarks,34,84.39,51.92,246.67,0,Cold,0,32.47,42.529310344827586,0,False,False,False,False,True
791,3,Chapati & Vegetables,2021-01-27,8.96,No Remarks,72,73.43,70.54,449.48,0,Cold,0,2.8900000000000006,50.16517857142857,0,True,False,False,False,False
792,3,Idli & Sambar,2021-05-22,6.32,Good,62,75.02,50.26,322.6,1,Warm,0,24.759999999999998,51.04430379746836,3,False,True,False,False,False
793,3,Pulao,2021-03-09,8.67,Good,65,73.5,69.65,492.54,2,Warm,0,3.8499999999999943,56.80968858131488,3,False,False,False,True,False
794,3,Rice & Dal,2021-04-03,9.17,Poor,50,72.09,55.03,456.54,5,Warm,0,17.060000000000002,49.786259541984734,3,False,False,False,False,True
795,3,Pulao,2021-06-19,6.8,No Remarks,87,74.91,51.31,360.08,8,Hot,0,23.599999999999994,52.95294117647059,1,False,False,False,True,False
796,3,Chapati & Vegetables,2021-04-04,9.19,No Remarks,112,82.42,65.05,410.87,5,Warm,0,17.370000000000005,44.708378672470076,3,True,False,False,False,False
797,3,Pulao,2021-07-24,6.97,Poor,91,68.95,56.86,408.36,10,Hot,1,12.090000000000003,58.58823529411765,1,False,False,False,True,False
798,3,Pulao,2021-11-27,7.87,No Remarks,39,64.5,60.4,477.83,1,Rainy,0,4.100000000000001,60.715374841168995,2,False,False,False,True,False
799,3,Rice & Dal,2021-09-21,7.11,No Remarks,93,86.14,63.31,397.91,1,Rainy,0,22.83,55.9648382559775,2,False,False,False,False,True
800,3,Chapati & Vegetables,2021-11-05,8.83,Good,114,79.43,73.18,321.91,0,Rainy,0,6.25,36.4563986409966,2,True,False,False,False,False
801,3,Pulao,2021-11-04,8.37,Good,113,82.67,56.89,231.7,1,Rainy,0,25.78,27.682198327359618,2,False,False,False,True,False
802,3,Chapati & Vegetables,2021-04-04,6.76,Poor,100,78.66,57.04,288.71,2,Warm,0,21.619999999999997,42.7085798816568,3,True,False,False,False,False
803,3,Pulao,2021-04-06,9.11,Average,106,64.63,54.0,366.17,1,Warm,0,10.629999999999995,40.194291986827665,3,False,False,False,True,False
804,3,Idli & Sambar,2021-06-20,9.24,Good,67,61.5,63.36,241.12,5,Hot,0,-1.8599999999999994,26.095238095238095,1,False,True,False,False,False
805,3,Chapati & Vegetables,2021-06-07,5.57,No Remarks,120,81.0,53.43,355.4,10,Hot,1,27.57,63.80610412926391,1,True,False,False,False,False
806,3,Pulao,2021-09-24,6.9,No Remarks,50,76.62,66.4,259.08,6,Rainy,0,10.219999999999999,37.54782608695652,2,False,False,False,True,False
807,3,Rice & Dal,2021-07-26,8.48,No Remarks,53,62.46,64.04,370.38,3,Hot,0,-1.5800000000000054,43.67688679245283,1,False,False,False,False,True
808,3,Rice & Dal,2021-09-20,8.91,Good,43,75.16,65.16,438.59,5,Rainy,0,10.0,49.22446689113355,2,False,False,False,False,True
809,3,Rice & Dal,2021-08-26,7.92,Good,79,81.66,59.05,415.83,9,Hot,1,22.61,52.503787878787875,1,False,False,False,False,True
810,3,Chapati & Vegetables,2021-12-16,8.32,Good,44,61.5,69.45,469.81,1,Cold,0,-7.950000000000003,56.46754807692307,0,True,False,False,False,False
811,3,Pulao,2021-05-09,8.03,Average,105,86.66,60.74,447.68,3,Warm,0,25.919999999999995,55.75093399750934,3,False,False,False,True,False
812,3,Chapati & Vegetables,2021-02-08,7.61,No Remarks,100,75.24,74.02,420.81,1,Cold,0,1.2199999999999989,55.2969776609724,0,True,False,False,False,False
813,3,Khichdi,2021-05-23,7.65,Good,71,77.42,63.69,386.79,3,Warm,0,13.730000000000004,50.56078431372549,3,False,False,True,False,False
814,3,Idli & Sambar,2021-09-05,6.0,Poor,112,89.19,71.48,356.06,1,Rainy,0,17.709999999999994,59.343333333333334,2,False,True,False,False,False
815,3,Pulao,2021-09-19,8.75,Poor,81,82.19,51.84,373.04,1,Rainy,0,30.349999999999994,42.63314285714286,2,False,False,False,True,False
816,3,Pulao,2021-07-19,8.36,No Remarks,52,78.67,58.99,287.61,0,Hot,0,19.68,34.403110047846894,1,False,False,False,True,False
817,3,Khichdi,2021-09-14,8.21,Poor,72,81.52,68.49,466.87,9,Rainy,1,13.030000000000001,56.86601705237515,2,False,False,True,False,False
818,3,Khichdi,2021-12-23,8.05,Good,75,66.78,56.97,290.26,1,Cold,0,9.810000000000002,36.05714285714285,0,False,False,True,False,False
819,3,Chapati & Vegetables,2021-08-24,8.77,Poor,52,75.93,71.27,466.31,9,Hot,1,4.660000000000011,53.17103762827822,1,True,False,False,False,False
820,3,Chapati & Vegetables,2021-02-15,8.64,Average,81,88.88,57.11,252.15,1,Cold,0,31.769999999999996,29.184027777777775,0,True,False,False,False,False
821,3,Idli & Sambar,2021-04-10,7.07,No Remarks,97,70.79,71.33,204.51,2,Warm,0,-0.539999999999992,28.926449787835924,3,False,True,False,False,False
822,3,Khichdi,2021-07-12,6.72,No Remarks,42,80.3,72.12,331.48,2,Hot,0,8.179999999999993,49.327380952380956,1,False,False,True,False,False
823,3,Rice & Dal,2021-03-27,7.71,Good,78,60.48,74.95,489.5,5,Warm,0,-14.470000000000006,63.48897535667964,3,False,False,False,False,True
824,3,Rice & Dal,2021-10-10,7.19,Good,116,71.99,59.98,291.05,8,Rainy,0,12.009999999999998,40.479833101529906,2,False,False,False,False,True
825,3,Chapati & Vegetables,2021-02-13,8.45,Poor,105,,72.81,290.76,1,Cold,0,,34.409467455621304,0,True,False,False,False,False
826,3,Chapati & Vegetables,2021-05-22,7.13,Poor,81,78.7,62.32,472.55,0,Warm,0,16.380000000000003,66.27629733520337,3,True,False,False,False,False
827,3,Khichdi,2021-07-20,5.74,Good,49,73.18,67.92,430.3,2,Hot,0,5.260000000000005,74.96515679442508,1,False,False,True,False,False
828,3,Pulao,2021-09-03,6.41,Poor,74,70.55,61.2,269.58,0,Rainy,0,9.349999999999994,42.056162246489855,2,False,False,False,True,False
829,3,Idli & Sambar,2021-03-09,6.41,No Remarks,54,77.37,52.36,385.12,2,Warm,0,25.010000000000005,60.0811232449298,3,False,True,False,False,False
830,3,Chapati & Vegetables,2021-06-09,7.16,Good,44,83.55,63.69,337.17,5,Hot,0,19.86,47.09078212290503,1,True,False,False,False,False
831,3,Pulao,2021-01-27,9.89,Poor,69,83.87,68.48,250.85,2,Cold,0,15.39,25.36400404448938,0,False,False,False,True,False
832,3,Rice & Dal,2021-06-18,7.36,Poor,73,67.4,71.43,391.18,9,Hot,1,-4.030000000000001,53.14945652173913,1,False,False,False,False,True
833,3,Pulao,2021-08-02,6.74,Poor,99,86.05,72.27,450.64,5,Hot,0,13.780000000000001,66.86053412462907,1,False,False,False,True,False
834,3,Chapati & Vegetables,2021-03-07,7.24,No Remarks,106,71.3,62.86,369.2,0,Warm,0,8.439999999999998,50.994475138121544,3,True,False,False,False,False
835,3,Pulao,2021-10-02,7.34,Good,55,68.31,70.86,232.85,1,Rainy,0,-2.549999999999997,31.72343324250681,2,False,False,False,True,False
836,3,Khichdi,2021-07-18,6.69,No Remarks,40,81.72,59.91,231.12,0,Hot,0,21.810000000000002,34.54708520179372,1,False,False,True,False,False
837,3,Khichdi,2021-02-15,7.65,No Remarks,92,71.66,55.69,240.68,2,Cold,0,15.969999999999999,31.46143790849673,0,False,False,True,False,False
838,3,Chapati & Vegetables,2021-09-03,8.71,Poor,36,66.56,55.29,350.91,0,Rainy,0,11.270000000000003,40.28817451205511,2,True,False,False,False,False
839,3,Idli & Sambar,2021-08-10,7.62,Good,56,64.98,70.91,204.61,9,Hot,1,-5.929999999999993,26.85170603674541,1,False,True,False,False,False
840,3,Khichdi,2021-08-09,7.44,Good,75,86.13,53.48,308.94,1,Hot,0,32.65,41.524193548387096,1,False,False,True,False,False
841,3,Khichdi,2021-11-26,10.0,Good,32,77.67,64.83,406.54,2,Rainy,0,12.840000000000003,40.654,2,False,False,True,False,False
842,3,Idli & Sambar,2021-03-12,6.67,Good,85,62.19,53.36,402.15,0,Warm,0,8.829999999999998,60.292353823088455,3,False,True,False,False,False
843,3,Rice & Dal,2021-08-26,6.97,Good,80,84.44,67.26,300.57,0,Hot,0,17.179999999999993,43.12338593974175,1,False,False,False,False,True
844,3,Pulao,2021-03-03,8.03,No Remarks,45,73.14,58.83,391.96,1,Warm,0,14.310000000000002,48.81195516811955,3,False,False,False,True,False
845,3,Rice & Dal,2021-10-26,7.9,Average,92,87.57,50.42,455.93,4,Rainy,0,37.14999999999999,57.7126582278481,2,False,False,False,False,True
846,3,Chapati & Vegetables,2021-07-01,5.79,No Remarks,62,62.12,51.9,466.17,3,Hot,0,10.219999999999999,80.51295336787565,1,True,False,False,False,False
847,3,Chapati & Vegetables,2021-04-17,6.05,Poor,48,,72.27,300.36,4,Warm,0,,49.646280991735544,3,True,False,False,False,False
848,3,Pulao,2021-07-28,7.74,Good,74,70.86,67.76,249.46,9,Hot,1,3.0999999999999943,32.229974160206716,1,False,False,False,True,False
849,3,Chapati & Vegetables,2021-04-01,7.0,Poor,59,84.27,63.43,406.92,2,Warm,0,20.839999999999996,58.13142857142857,3,True,False,False,False,False
850,3,Rice & Dal,2021-12-21,7.33,Good,113,68.18,74.22,336.97,5,Cold,0,-6.039999999999992,45.97135061391542,0,False,False,False,False,True
851,3,Pulao,2021-10-15,8.8,Poor,76,70.32,63.86,496.34,8,Rainy,0,6.459999999999994,56.40227272727272,2,False,False,False,True,False
852,3,Khichdi,2021-04-11,8.16,Good,99,71.94,59.38,454.24,1,Warm,0,12.559999999999995,55.666666666666664,3,False,False,True,False,False
853,3,Pulao,2021-08-17,6.61,No Remarks,34,87.41,57.21,223.34,10,Hot,1,30.199999999999996,33.78819969742814,1,False,False,False,True,False
854,3,Khichdi,2021-05-13,8.36,No Remarks,70,85.49,54.28,223.7,4,Warm,0,31.209999999999994,26.758373205741627,3,False,False,True,False,False
855,3,Khichdi,2021-10-06,7.7,No Remarks,68,,50.55,394.02,3,Rainy,0,,51.17142857142857,2,False,False,True,False,False
856,3,Idli & Sambar,2021-01-17,8.24,Poor,99,77.43,73.65,267.08,4,Cold,0,3.780000000000001,32.4126213592233,0,False,True,False,False,False
857,3,Chapati & Vegetables,2021-01-24,6.27,No Remarks,61,68.05,63.75,238.97,3,Cold,0,4.299999999999997,38.11323763955343,0,True,False,False,False,False
858,3,Khichdi,2021-12-11,7.64,Average,99,83.57,71.39,483.03,3,Cold,0,12.179999999999993,63.223821989528794,0,False,False,True,False,False
859,3,Pulao,2021-08-26,8.45,Good,46,,64.21,467.13,5,Hot,0,,55.28165680473373,1,False,False,False,True,False
860,3,Khichdi,2021-02-22,8.8,Average,116,72.24,63.79,274.95,2,Cold,0,8.449999999999996,31.244318181818176,0,False,False,True,False,False
861,3,Rice & Dal,2021-08-16,8.9,Good,93,74.29,69.43,335.0,7,Hot,0,4.859999999999999,37.640449438202246,1,False,False,False,False,True
862,3,Chapati & Vegetables,2021-05-28,6.34,Good,93,66.0,69.86,256.63,3,Warm,0,-3.8599999999999994,40.47791798107256,3,True,False,False,False,False
863,3,Khichdi,2021-12-10,6.43,No Remarks,72,69.34,74.57,451.74,1,Cold,0,-5.22999999999999,70.25505443234837,0,False,False,True,False,False
864,3,Pulao,2021-02-27,8.79,Average,87,73.46,67.57,259.3,3,Cold,0,5.890000000000001,29.499431171786124,0,False,False,False,True,False
865,3,Idli & Sambar,2021-03-09,8.45,No Remarks,47,,72.76,496.75,4,Warm,0,,58.786982248520715,3,False,True,False,False,False
866,3,Khichdi,2021-05-04,6.61,No Remarks,74,80.51,71.24,220.1,5,Warm,0,9.27000000000001,33.29803328290469,3,False,False,True,False,False
867,3,Pulao,2021-11-03,5.98,No Remarks,98,85.02,62.9,493.17,3,Rainy,0,22.119999999999997,82.46989966555184,2,False,False,False,True,False
868,3,Rice & Dal,2021-06-17,8.39,Good,116,64.46,53.5,281.09,2,Hot,0,10.959999999999994,33.50297973778307,1,False,False,False,False,True
869,3,Rice & Dal,2021-06-15,7.73,Average,78,61.04,55.17,410.14,3,Hot,0,5.869999999999997,53.05821474773609,1,False,False,False,False,True
870,3,Idli & Sambar,2021-12-24,6.76,No Remarks,89,67.26,73.7,358.35,0,Cold,0,-6.439999999999998,53.0103550295858,0,False,True,False,False,False
871,3,Idli & Sambar,2021-03-22,8.89,Poor,99,79.88,70.54,351.31,4,Warm,0,9.33999999999999,39.51743532058492,3,False,True,False,False,False
872,3,Idli & Sambar,2021-02-21,7.66,No Remarks,38,79.72,64.75,383.41,2,Cold,0,14.969999999999999,50.05352480417755,0,False,True,False,False,False
873,3,Khichdi,2021-08-20,7.66,Average,55,83.86,68.1,412.27,4,Hot,0,15.760000000000005,53.82114882506527,1,False,False,True,False,False
874,3,Chapati & Vegetables,2021-02-20,5.7,Poor,87,72.81,57.9,495.82,3,Cold,0,14.910000000000004,86.98596491228069,0,True,False,False,False,False
875,3,Idli & Sambar,2021-01-06,5.65,No Remarks,89,76.27,63.9,350.53,5,Cold,0,12.369999999999997,62.04070796460176,0,False,True,False,False,False
876,3,Chapati & Vegetables,2021-09-01,9.45,No Remarks,72,85.32,59.77,327.66,8,Rainy,0,25.54999999999999,34.67301587301588,2,True,False,False,False,False
877,3,Idli & Sambar,2021-08-03,9.48,Good,33,61.36,51.8,334.43,3,Hot,0,9.560000000000002,35.277426160337555,1,False,True,False,False,False
878,3,Idli & Sambar,2021-07-06,6.62,Good,45,83.84,55.24,348.81,0,Hot,0,28.6,52.690332326283986,1,False,True,False,False,False
879,3,Pulao,2021-02-16,8.37,No Remarks,76,89.18,68.34,252.19,0,Cold,0,20.840000000000003,30.130227001194747,0,False,False,False,True,False
880,3,Rice & Dal,2021-07-26,9.78,Good,86,72.39,51.94,347.43,0,Hot,0,20.450000000000003,35.52453987730062,1,False,False,False,False,True
881,3,Rice & Dal,2021-12-14,7.78,Good,37,85.67,68.24,420.25,3,Cold,0,17.430000000000007,54.01670951156812,0,False,False,False,False,True
882,3,Khichdi,2021-09-19,8.76,No Remarks,82,87.68,51.0,401.45,2,Rainy,0,36.68000000000001,45.827625570776256,2,False,False,True,False,False
883,3,Rice & Dal,2021-10-24,7.91,Average,67,89.34,51.95,413.14,10,Rainy,1,37.39,52.23008849557522,2,False,False,False,False,True
884,3,Chapati & Vegetables,2021-01-09,8.12,Average,56,,71.17,452.14,4,Cold,0,,55.68226600985222,0,True,False,False,False,False
885,3,Rice & Dal,2021-07-06,7.78,Good,47,79.78,70.31,239.4,7,Hot,0,9.469999999999999,30.77120822622108,1,False,False,False,False,True
886,3,Chapati & Vegetables,2021-03-02,8.81,Poor,106,84.01,54.3,420.68,3,Warm,0,29.710000000000008,47.750283768444945,3,True,False,False,False,False
887,3,Rice & Dal,2021-10-22,7.66,No Remarks,52,60.92,71.82,345.9,9,Rainy,1,-10.899999999999991,45.15665796344647,2,False,False,False,False,True
888,3,Khichdi,2021-10-07,7.35,Poor,117,67.89,61.17,484.83,9,Rainy,1,6.719999999999999,65.96326530612245,2,False,False,True,False,False
889,3,Rice & Dal,2021-09-10,8.59,Poor,54,67.47,58.96,427.42,4,Rainy,0,8.509999999999998,49.75785797438883,2,False,False,False,False,True
890,3,Khichdi,2021-05-09,8.81,No Remarks,63,78.02,69.29,326.62,5,Warm,0,8.72999999999999,37.07377979568672,3,False,False,True,False,False
891,3,Pulao,2021-04-22,6.55,No Remarks,37,67.1,66.27,390.14,1,Warm,0,0.8299999999999983,59.563358778625954,3,False,False,False,True,False
892,3,Khichdi,2021-11-05,7.7,Average,100,,57.47,496.83,3,Rainy,0,,64.52337662337662,2,False,False,True,False,False
893,3,Chapati & Vegetables,2021-12-16,7.14,No Remarks,67,77.85,66.34,247.19,5,Cold,0,11.509999999999991,34.62044817927171,0,True,False,False,False,False
894,3,Chapati & Vegetables,2021-06-13,5.59,No Remarks,70,84.21,63.73,412.68,10,Hot,1,20.479999999999997,73.82468694096602,1,True,False,False,False,False
895,3,Khichdi,2021-03-28,9.39,Poor,87,,68.59,211.42,2,Warm,0,,22.515441959531415,3,False,False,True,False,False
896,3,Idli & Sambar,2021-07-14,8.21,Average,45,79.24,53.75,228.19,5,Hot,0,25.489999999999995,27.79415347137637,1,False,True,False,False,False
897,3,Pulao,2021-02-15,6.81,Average,66,82.92,66.04,360.83,4,Cold,0,16.879999999999995,52.98531571218796,0,False,False,False,True,False
898,3,Khichdi,2021-01-23,7.55,No Remarks,46,,66.16,446.45,3,Cold,0,,59.13245033112583,0,False,False,True,False,False
899,3,Khichdi,2021-02-12,6.97,Good,46,88.95,56.64,268.35,5,Cold,0,32.31,38.500717360114784,0,False,False,True,False,False
900,3,Idli & Sambar,2021-01-17,8.7,Poor,86,78.34,67.75,396.93,4,Cold,0,10.590000000000003,45.62413793103449,0,False,True,False,False,False
